postcode,state,sa4,individuals,taxable_income,net_tax,avg_taxable_income,avg_net_tax,effective_tax_rate,avg_salary,avg_gross_interest,avg_dividends,avg_capital_gains,avg_gross_rent,avg_net_rent,avg_help_debt,avg_govt_allowances,avg_business_income,pct_private_health
3904,VIC,Latrobe - Gippsland,1084,58885405,12200981,54322.33,11255.52,20.72,38226.19,1175.35,2352.4,1016.92,2316.6,456.63,2525.32,547.82,2661.0,48.0
3909,VIC,Latrobe - Gippsland,4418,227450487,44041594,51482.68,9968.67,19.36,37974.53,792.3,1780.64,1550.47,1911.29,388.84,2082.0,902.88,1902.56,31.9
3910,VIC,Mornington Peninsula,14447,1008691959,230736559,69820.17,15971.24,22.87,59708.77,520.44,918.35,1289.83,2034.94,-175.99,3744.35,342.38,2768.63,54.6
3911,VIC,Mornington Peninsula,2229,155050241,36695689,69560.45,16462.85,23.67,52681.64,856.43,2086.3,2755.79,3506.63,217.05,3621.99,367.42,2954.36,53.2
3912,VIC,Mornington Peninsula,9685,676706936,158410665,69871.65,16356.29,23.41,53601.56,554.71,2786.8,1429.29,2461.85,83.79,3172.68,314.04,3437.89,55.2
3913,VIC,Mornington Peninsula,2371,166486246,39819629,70217.73,16794.44,23.92,51965.75,628.13,3173.85,1435.41,2540.03,283.24,3387.91,357.61,3273.47,56.8
3915,VIC,Mornington Peninsula,5572,346337961,75133781,62156.85,13484.17,21.69,49574.27,598.43,1525.67,1629.37,1483.11,80.99,2836.75,659.32,2819.94,41.1
3916,VIC,Mornington Peninsula,661,86911002,29721776,131484.12,44964.87,34.2,46974.98,2718.85,17163.44,9797.81,6006.42,821.59,2830.23,135.03,1043.1,79.1
3918,VIC,Mornington Peninsula,2623,176666965,41027088,67353.02,15641.28,23.22,53073.19,646.12,2124.24,2198.98,2484.72,127.31,2824.16,258.87,2552.61,53.9
3919,VIC,Mornington Peninsula,1927,117485435,24451702,60968.05,12689.0,20.81,53181.31,307.4,539.77,748.47,1087.56,-118.52,3519.14,595.35,3384.79,36.3
3920,VIC,Mornington Peninsula,383,24575053,4779226,64164.63,12478.4,19.45,62398.46,315.01,70.65,124.73,1812.45,-361.52,4793.93,213.18,296.12,30.8
3921,VIC,Latrobe - Gippsland,68,3990245,1002009,58680.07,14735.43,25.11,40648.59,2533.84,1537.28,6556.5,3672.97,1840.71,245.99,732.01,2123.01,42.6
3922,VIC,Latrobe - Gippsland,5693,319388130,66715936,56101.9,11718.94,20.89,39392.78,989.66,1822.44,1819.18,2759.4,462.55,2983.04,543.6,3566.5,49.8
3923,VIC,Latrobe - Gippsland,479,31393599,7547064,65539.87,15755.87,24.04,36288.42,1462.22,4253.74,1989.63,3638.86,1083.9,2373.57,361.18,4369.99,61.4
3925,VIC,Latrobe - Gippsland,2748,174026828,39957815,63328.54,14540.69,22.96,44140.29,1046.48,2886.91,3260.39,3406.6,257.73,3364.68,483.07,4626.41,51.5
3926,VIC,Mornington Peninsula,2220,217389939,65846507,97923.4,29660.59,30.29,44967.94,1848.53,6275.75,7928.37,4629.46,751.47,3692.3,214.52,3668.44,73.2
3927,VIC,Mornington Peninsula,1119,95807927,26686273,85619.24,23848.32,27.85,47829.29,1879.47,7125.65,5743.69,4204.49,228.41,3258.96,210.73,4866.77,75.9
3928,VIC,Mornington Peninsula,309,45167517,16012167,146173.19,51819.31,35.45,47982.11,2219.43,13586.63,6843.68,5961.08,1843.76,4510.48,262.73,12356.14,75.1
3929,VIC,Mornington Peninsula,780,130634089,47236943,167479.6,60560.18,36.16,38852.25,2895.77,17030.15,20279.81,5683.52,862.5,2899.93,206.71,5833.95,83.8
3930,VIC,Mornington Peninsula,11685,1217876276,364604055,104225.61,31202.74,29.94,63848.32,1431.77,7027.79,5123.31,4284.68,-192.42,3538.22,173.67,4560.5,79.4
3931,VIC,Mornington Peninsula,15135,1090100211,268069877,72025.12,17711.92,24.59,51108.18,1122.7,2983.17,3772.7,2893.82,133.62,3116.24,359.51,3342.89,63.6
3933,VIC,Mornington Peninsula,751,70096064,21019239,93336.97,27988.33,29.99,47608.79,2349.72,15840.09,1598.33,4421.28,418.5,3229.42,274.57,1051.7,72.8
3934,VIC,Mornington Peninsula,12235,1061204553,293928681,86735.15,24023.59,27.7,54164.53,1179.83,3910.13,8649.59,3542.05,64.83,3299.43,227.58,3710.97,71.1
3936,VIC,Mornington Peninsula,7830,523552515,124027043,66864.94,15839.98,23.69,45663.74,1150.26,2962.48,2800.68,3330.33,433.05,3206.56,373.43,3117.76,59.7
3937,VIC,Mornington Peninsula,1053,115805528,36535333,109976.76,34696.42,31.55,56651.7,1691.0,8766.13,7376.29,5054.42,901.28,3281.92,181.56,6631.95,77.4
3938,VIC,Mornington Peninsula,2081,134208005,31121874,64492.07,14955.25,23.19,41925.29,1400.87,3665.55,2941.4,3761.04,734.08,3417.3,352.37,3785.51,64.1
3939,VIC,Mornington Peninsula,8777,526310271,114512896,59964.71,13046.93,21.76,43947.62,856.78,1698.46,2577.69,2205.13,169.42,2960.25,562.78,3288.74,49.6
3940,VIC,Mornington Peninsula,2399,127438533,24556431,53121.52,10236.11,19.27,37366.13,994.04,2104.32,1142.26,1914.59,196.12,2842.02,642.52,2595.54,43.7
3941,VIC,Mornington Peninsula,7745,511254390,121037682,66010.9,15627.85,23.67,43488.95,940.88,3171.42,3764.88,3189.72,316.99,3127.09,512.6,4824.59,53.1
3942,VIC,Mornington Peninsula,1705,154195187,44819658,90437.06,26287.19,29.07,44542.08,2005.22,6253.07,6945.78,4848.73,653.39,2844.52,263.31,4543.19,74.1
3943,VIC,Mornington Peninsula,1301,147518125,48481211,113388.26,37264.57,32.86,38957.24,2767.57,17248.19,14989.7,9424.89,2682.7,2469.5,121.18,5701.83,80.8
3944,VIC,Mornington Peninsula,641,142464862,54605820,222254.07,85188.49,38.33,39756.22,6460.12,30591.75,24955.98,8398.77,1069.18,3042.04,129.26,5157.01,90.6
3945,VIC,Latrobe - Gippsland,649,38315920,8647621,59038.4,13324.53,22.57,38441.4,670.49,5820.32,1793.87,2426.01,194.02,2702.97,353.54,-3470.67,47.5
3946,VIC,Latrobe - Gippsland,170,9275713,2010272,54563.02,11825.13,21.67,35713.22,991.55,1166.33,182.68,2337.92,200.35,1610.32,320.15,5117.87,55.3
3950,VIC,Latrobe - Gippsland,2963,166110262,34159994,56061.51,11528.85,20.56,44719.36,688.16,1413.09,841.0,1546.39,168.02,2995.29,552.04,2539.94,37.1
3951,VIC,Latrobe - Gippsland,675,37580749,7871146,55675.18,11660.96,20.94,35920.35,1356.89,1488.17,1871.78,2982.47,690.28,2578.45,330.3,1759.53,46.5
3953,VIC,Latrobe - Gippsland,4945,292614852,63042137,59173.88,12748.66,21.54,41367.39,1067.39,2308.85,2201.77,1788.39,292.96,2860.46,435.26,3353.53,43.4
3954,VIC,Latrobe - Gippsland,265,14246922,2933639,53761.97,11070.34,20.59,37319.29,1470.63,2426.44,453.98,1993.95,201.04,2300.63,412.71,4061.84,55.5
3956,VIC,Latrobe - Gippsland,1660,95731123,21007331,57669.35,12655.02,21.94,33377.61,1231.19,1695.58,2932.94,2380.86,336.07,2484.79,506.72,3508.22,50.0
3957,VIC,Latrobe - Gippsland,204,12309113,2525774,60338.79,12381.25,20.52,33622.62,942.67,2307.26,4243.59,1036.67,235.01,3917.05,442.65,2454.72,32.8
3958,VIC,Latrobe - Gippsland,172,9297158,1929747,54053.24,11219.46,20.76,29111.08,1396.2,868.05,797.52,2879.71,38.08,2685.99,588.03,3976.96,36.6
3959,VIC,Latrobe - Gippsland,764,40041110,9065855,52409.83,11866.3,22.64,34454.14,1173.3,1226.85,1910.94,3323.74,1023.83,3105.01,399.3,4165.68,50.3
3960,VIC,Latrobe - Gippsland,1614,87194628,18077443,54023.93,11200.4,20.73,34444.89,1228.83,2330.27,3403.56,2067.75,291.75,2216.26,510.66,3469.46,44.7
3962,VIC,Latrobe - Gippsland,511,22747757,4605290,44516.16,9012.31,20.25,37592.2,694.25,738.37,1404.39,2059.87,194.89,2753.31,926.63,2371.98,34.4
3964,VIC,Latrobe - Gippsland,105,6058551,1264312,57700.49,12041.07,20.87,44459.17,299.47,1757.5,1500.21,2901.79,431.94,1047.09,165.59,4063.0,30.5
3965,VIC,Latrobe - Gippsland,123,5839326,1198442,47474.2,9743.43,20.52,29712.28,978.82,4902.83,1184.17,2324.95,863.11,2390.11,500.05,545.26,35.8
3966,VIC,Latrobe - Gippsland,353,20039555,4310428,56769.28,12210.84,21.51,35176.65,730.46,1115.53,1648.8,2299.64,649.96,1929.58,387.21,4655.94,33.1
3967,VIC,Latrobe - Gippsland,72,3800972,804669,52791.28,11175.96,21.17,32460.1,921.36,4035.0,464.64,1381.1,522.42,832.88,618.11,7620.57,41.7
3971,VIC,Latrobe - Gippsland,2317,110500796,22281668,47691.32,9616.6,20.16,37906.12,822.62,1290.82,1334.77,1933.07,380.3,1902.49,753.56,1066.18,30.6
3975,VIC,Melbourne - South East,11179,721448085,158994108,64536.01,14222.57,22.04,58403.68,293.31,338.08,1400.47,3286.34,-1125.91,4355.44,380.46,3063.36,39.1
3976,VIC,Melbourne - South East,14566,777311884,146802970,53364.81,10078.47,18.89,48163.85,249.71,193.3,216.98,1391.91,-376.79,4180.43,746.17,3245.15,25.3
3977,VIC,Melbourne - South East,71565,4438327571,945461364,62018.13,13211.23,21.3,55500.75,313.59,452.21,807.06,1914.16,-472.5,3608.81,472.63,2746.58,36.6
3978,VIC,Melbourne - South East,33550,2120483864,454423668,63203.69,13544.67,21.43,58050.59,237.88,259.12,783.6,1792.6,-617.75,3473.36,343.35,2923.72,37.8
3979,VIC,Latrobe - Gippsland,253,13778394,2906700,54460.06,11488.93,21.1,39514.26,1246.24,3370.24,2190.47,854.31,40.08,2665.26,305.6,2999.53,51.0
3980,VIC,Melbourne - South East,2128,139423306,30890037,65518.47,14515.99,22.16,53157.28,403.7,1567.89,1639.43,2252.5,57.11,2147.04,292.2,2899.13,44.9
3981,VIC,Melbourne - South East,3315,217137067,49326785,65501.38,14879.87,22.72,51898.41,561.18,2030.18,2527.98,1673.77,149.39,2358.23,392.14,2788.32,41.4
3984,VIC,Latrobe - Gippsland,4599,281391324,60632062,61185.33,13183.75,21.55,49617.14,504.11,765.99,899.9,1547.11,221.94,2644.03,608.5,3353.82,37.4
3987,VIC,Latrobe - Gippsland,973,58407462,12222630,60028.22,12561.8,20.93,49772.62,681.9,623.32,1459.5,1555.45,-174.09,2477.37,383.6,3132.66,39.9
3988,VIC,Latrobe - Gippsland,711,37102278,8002580,52183.23,11255.39,21.57,40749.65,905.06,1737.5,362.57,1490.89,187.86,2214.15,362.69,2893.3,46.8
3990,VIC,Latrobe - Gippsland,97,4932953,920666,50855.19,9491.4,18.66,32388.01,1410.61,2521.48,79.63,4786.68,1611.58,2431.87,0.0,4158.98,57.7
3991,VIC,Latrobe - Gippsland,269,14722794,3171522,54731.58,11790.04,21.54,42382.01,920.45,1151.46,781.4,2388.46,303.74,2667.58,855.52,2107.46,42.0
3992,VIC,Latrobe - Gippsland,779,40672373,7948263,52211.01,10203.16,19.54,42593.59,672.31,686.05,1230.26,976.87,47.45,2971.2,716.18,2720.23,35.7
3995,VIC,Latrobe - Gippsland,6592,345130658,66638690,52355.99,10109.02,19.31,40149.2,832.47,1296.57,1209.23,1742.44,173.31,3215.47,752.98,3077.27,33.8
3996,VIC,Latrobe - Gippsland,3856,244794543,56446673,63484.06,14638.66,23.06,41195.25,1319.12,4156.13,1918.77,3074.61,398.61,2971.1,337.04,3716.77,56.5
6000,WA,Perth - Inner,12373,962372729,252910505,77780.06,20440.52,26.28,65792.24,627.36,2023.78,1667.63,2404.61,84.9,3893.04,372.11,2252.32,49.3
6003,WA,Perth - Inner,3520,254484958,62256655,72296.86,17686.55,24.46,62516.77,587.76,1738.72,793.45,2292.76,107.34,4943.85,458.92,2332.97,51.7
6004,WA,Perth - Inner,9366,847849030,235154087,90524.13,25107.21,27.74,71377.81,949.05,3911.88,2344.58,3479.75,48.98,3441.88,345.08,2682.84,59.0
6005,WA,Perth - Inner,5028,459936637,125267734,91475.07,24914.03,27.24,72678.68,1112.46,2225.13,2085.18,3159.71,338.02,5126.69,369.37,2667.77,61.6
6006,WA,Perth - Inner,6599,637007408,175754384,96530.9,26633.49,27.59,75732.73,1015.73,2135.48,2200.47,3999.24,303.14,5832.8,411.85,3975.09,78.8
6007,WA,Perth - Inner,5810,650988513,195317383,112046.22,33617.45,30.0,81873.8,1026.11,3889.64,4020.97,4182.64,176.64,5494.19,373.2,6663.39,77.2
6008,WA,Perth - Inner,11335,1301892414,399370287,114855.97,35233.37,30.68,79494.21,1495.38,3913.66,3610.31,4550.54,326.97,5652.15,323.02,7079.06,81.4
6009,WA,Perth - Inner,12510,1956843706,689325843,156422.36,55101.99,35.23,73002.91,2569.32,17701.31,21044.08,6949.37,771.46,5507.5,343.63,15376.98,82.1
6010,WA,Perth - Inner,12830,1837507204,615933840,143219.58,48007.31,33.52,74694.32,2301.84,11539.5,11080.06,5149.47,524.79,5041.54,257.57,7416.64,85.1
6011,WA,Perth - Inner,6919,1478047091,554787100,213621.49,80183.13,37.54,80097.69,3347.18,26667.06,407363.89,6378.93,594.7,4907.34,195.36,14128.45,87.7
6012,WA,Perth - Inner,6320,1198901216,444570146,189699.56,70343.38,37.08,74248.88,1980.99,17180.77,14178.84,4970.26,301.28,4720.43,269.32,7749.79,78.7
6014,WA,Perth - Inner,15667,1720752493,521886747,109832.93,33311.21,30.33,76021.78,1324.86,4380.31,3014.2,4414.61,322.83,4337.37,210.62,5752.79,79.4
6015,WA,Perth - Inner,5010,857124781,300515318,171082.79,59983.1,35.06,79641.94,2486.28,10034.55,15929.36,7029.18,895.5,3968.66,153.54,10733.93,91.0
6016,WA,Perth - Inner,7468,694021236,190767700,92932.68,25544.68,27.49,76207.64,649.38,1649.8,1076.71,3395.25,210.43,4070.11,277.89,3213.78,72.1
6017,WA,Perth - North West,3715,244816252,54285817,65899.39,14612.6,22.17,57658.77,434.58,849.6,315.23,1487.98,93.64,3328.94,461.39,2468.4,49.4
6018,WA,Perth - North West,28743,2665332448,730084115,92729.79,25400.41,27.39,72554.34,987.43,2104.99,2327.09,3605.07,201.81,4333.33,282.12,3295.67,80.7
6019,WA,Perth - North West,17607,1688240995,467619090,95884.65,26558.7,27.7,74859.3,912.01,2080.63,2672.48,3646.91,218.56,4204.17,293.43,3684.77,76.7
6020,WA,Perth - North West,15167,1591735688,469929902,104947.3,30983.71,29.52,66695.34,1326.85,6528.24,4629.46,4503.35,410.57,3194.31,187.66,3535.2,87.2
6021,WA,Perth - North West,14132,1126785044,286965436,79732.88,20306.07,25.47,60969.99,898.17,2293.22,1635.21,3979.8,603.82,3493.81,371.18,3176.83,75.3
6022,WA,Perth - North West,3418,250764489,59887986,73365.85,17521.35,23.88,60980.36,568.13,910.72,873.16,2765.18,131.54,3379.82,346.71,3407.98,76.3
6023,WA,Perth - North West,10380,895007129,236214752,86224.19,22756.72,26.39,68187.87,837.31,1782.48,1411.67,3510.58,215.86,3312.4,218.7,2537.52,85.6
6024,WA,Perth - North West,9070,655890072,154893241,72314.23,17077.53,23.62,62125.24,524.78,843.44,753.34,2161.45,31.53,3361.67,372.62,2264.09,76.6
6025,WA,Perth - North West,21378,1799007732,468789410,84152.29,21928.59,26.06,66251.04,724.64,1980.59,2084.91,3128.83,22.76,3566.32,313.24,2537.64,80.3
6026,WA,Perth - North West,15060,1163361795,287826619,77248.46,19111.99,24.74,63999.76,668.66,1276.34,1146.54,2364.49,3.34,3350.08,257.93,2190.96,83.1
6027,WA,Perth - North West,29098,2244899936,553563991,77149.63,19024.13,24.66,63972.2,561.53,1348.99,1054.52,2617.58,-65.49,3539.1,398.05,2683.63,74.5
6028,WA,Perth - North West,16578,1419508850,370283503,85626.06,22335.84,26.09,70241.01,566.19,1379.43,1269.22,2507.98,-207.76,3453.61,277.52,2815.39,80.7
6029,WA,Perth - North West,2128,267866779,84991627,125877.25,39939.67,31.73,71771.54,1372.78,7679.99,7278.96,5312.74,365.42,3781.64,259.9,4044.65,87.4
6030,WA,Perth - North West,26548,1959627908,468344310,73814.52,17641.42,23.9,62389.98,375.68,861.1,779.53,1666.07,-150.76,3086.58,509.49,2826.38,67.9
6031,WA,Perth - North West,12663,916423106,213949324,72370.14,16895.63,23.35,65785.4,205.85,411.85,363.47,1193.75,-175.54,3171.73,394.25,2092.84,68.1
6032,WA,Perth - North West,189,13459417,3218415,71213.85,17028.65,23.91,47438.99,361.49,1645.28,1236.85,5431.82,1944.67,1777.33,294.11,3287.86,68.8
6033,WA,Perth - North West,419,27773681,6691303,66285.63,15969.7,24.09,41029.39,689.62,2385.65,3252.41,3507.56,296.05,2304.54,351.74,2037.58,62.5
6034,WA,Perth - North West,3068,227095188,52992694,74020.6,17272.72,23.34,68891.86,188.43,127.37,157.26,529.47,-67.84,3122.65,415.09,1373.98,63.9
6035,WA,Perth - North West,7009,515961964,123332242,73614.21,17596.27,23.9,64363.63,253.1,445.4,884.44,1354.14,-87.08,2241.76,565.96,2404.17,65.0
6036,WA,Perth - North West,11719,860816845,203331120,73454.8,17350.55,23.62,66216.09,251.52,246.52,386.74,1171.99,-208.06,2844.77,506.54,2143.25,66.3
6037,WA,Perth - North West,2495,183837430,44313729,73682.34,17761.01,24.1,64020.47,419.28,596.28,621.15,1595.96,-100.06,1850.1,622.51,2856.61,64.1
6038,WA,Perth - North West,7762,585577344,138714785,75441.55,17871.01,23.69,69510.04,189.3,166.14,278.76,787.91,-125.68,3211.22,401.95,2298.2,67.6
6041,WA,Western Australia - Wheat Belt,972,68734675,16205044,70714.69,16671.86,23.58,57593.79,464.04,1301.18,698.49,2554.31,176.89,1479.51,514.67,1908.03,65.1
6042,WA,Western Australia - Wheat Belt,50,2659966,560268,53199.32,11205.36,21.06,29763.96,571.78,1736.64,711.38,4397.82,1018.58,425.24,575.54,9529.66,58.0
6043,WA,Western Australia - Wheat Belt,152,11852465,2779525,77976.74,18286.35,23.45,43215.17,925.57,3905.15,1026.01,2238.66,552.51,377.3,314.52,2389.61,63.2
6044,WA,Western Australia - Wheat Belt,832,54647030,12851904,65681.53,15447.0,23.52,46734.08,771.43,1864.27,1146.19,2555.9,535.83,890.69,428.15,3798.0,62.9
6050,WA,Perth - Inner,11090,1266370315,388808366,114190.29,35059.37,30.7,71081.99,1247.61,4619.08,6256.94,5214.22,627.38,5243.26,329.53,6284.26,78.9
6051,WA,Perth - North East,10064,802317214,200931159,79721.5,19965.34,25.04,67612.4,563.63,1421.44,968.84,2544.14,101.13,5428.06,495.09,2408.52,64.7
6052,WA,Perth - North East,7884,691571861,181976978,87718.4,23081.81,26.31,73448.5,692.73,1322.06,1369.03,3076.04,55.94,4892.14,401.55,2306.56,79.4
6053,WA,Perth - North East,10429,872004918,223463368,83613.47,21427.11,25.63,69966.68,550.77,1805.93,1351.8,2685.19,-38.99,4150.37,365.41,2656.98,74.3
6054,WA,Perth - North East,13278,972313129,231347962,73227.38,17423.4,23.79,62830.64,479.32,737.95,999.69,2279.38,60.47,3831.24,605.11,2341.33,69.2
6055,WA,Perth - North East,23992,1840123001,447088648,76697.36,18634.91,24.3,67649.22,304.72,802.98,1001.19,1775.92,-18.9,3249.15,370.71,2076.05,66.5
6056,WA,Perth - North East,26869,1921204028,451470370,71502.62,16802.65,23.5,61143.24,412.04,1052.33,803.43,1911.29,113.17,2591.86,608.23,1739.02,64.4
6057,WA,Perth - South East,10945,830949286,201503796,75920.45,18410.58,24.25,65233.22,456.27,1709.01,890.87,1898.99,35.58,2348.42,392.83,1828.03,71.6
6058,WA,Perth - South East,8932,630501189,144625783,70589.03,16191.87,22.94,62686.33,333.5,601.95,694.17,1757.12,-21.38,2258.09,524.38,1775.54,65.3
6059,WA,Perth - North West,16259,1272853129,324827860,78286.06,19978.34,25.52,57537.87,933.59,3412.08,2417.42,3548.57,396.61,4366.26,413.44,3118.57,74.0
6060,WA,Perth - North West,18468,1371480343,329546322,74262.53,17844.18,24.03,62865.46,664.92,1207.06,878.4,2461.04,150.91,4499.16,430.33,2850.48,66.7
6061,WA,Perth - North West,26670,1543279641,311904151,57865.75,11694.94,20.21,52277.11,268.25,201.55,267.29,1141.02,5.58,3501.42,784.06,2789.71,48.6
6062,WA,Perth - North East,22690,1505015379,339589211,66329.46,14966.47,22.56,55747.46,578.44,970.16,1062.77,2751.82,219.92,3746.45,466.79,2383.48,66.2
6063,WA,Perth - North East,9733,591349700,124376617,60757.19,12778.86,21.03,53985.65,319.14,394.58,266.16,1605.7,-115.05,3634.53,670.4,2239.62,57.6
6064,WA,Perth - North West,18582,1079484816,218482448,58093.04,11757.75,20.24,50312.81,302.18,289.79,307.42,1347.23,-36.9,3597.38,834.29,2815.76,54.6
6065,WA,Perth - North West,44773,3331395280,793680781,74406.34,17726.77,23.82,63902.96,418.87,821.58,792.84,2028.99,-131.1,3248.12,353.17,2361.99,72.9
6066,WA,Perth - North East,11811,741157469,159080766,62751.46,13468.87,21.46,54886.4,359.16,550.21,538.26,1901.24,10.76,3592.33,656.8,2242.22,63.4
6067,WA,Perth - North East,68,4670400,1060448,68682.35,15594.82,22.71,55592.21,592.99,674.96,106.59,2367.84,-1112.07,2923.03,1115.26,3388.94,63.2
6069,WA,Perth - North East,30746,2319540276,555277676,75442.02,18060.16,23.94,67486.69,277.58,710.42,961.56,1488.43,-193.0,2741.52,401.65,1691.74,68.1
6070,WA,Perth - North East,2445,237719682,67598511,97226.86,27647.65,28.44,69070.58,764.87,4154.64,2971.01,3233.86,199.26,3496.36,242.36,3462.59,82.9
6071,WA,Perth - North East,2347,191318788,49351659,81516.31,21027.55,25.8,62370.33,605.64,1720.83,2156.17,2650.55,-25.4,3233.46,256.89,3163.9,80.1
6072,WA,Perth - North East,607,47377178,11475133,78051.36,18904.67,24.22,60991.23,565.12,1938.52,1717.61,3105.75,95.51,2512.23,230.48,3326.37,83.2
6073,WA,Perth - North East,2046,151709942,37111895,74149.53,18138.76,24.46,57281.0,775.69,1897.18,1859.62,2600.68,98.39,2560.2,393.46,2850.14,78.8
6074,WA,Perth - North East,682,49129462,11731485,72037.33,17201.59,23.88,59548.04,355.85,915.94,1977.63,2281.18,-27.89,1918.92,507.41,1704.5,71.4
6076,WA,Perth - South East,14462,1222344218,323234949,84521.1,22350.64,26.44,61342.36,840.83,3178.21,2775.34,3082.45,302.2,3134.93,270.52,2243.44,82.0
6077,WA,Perth - North West,1018,76536862,19604986,75183.56,19258.34,25.62,43692.61,879.23,4755.44,1770.99,4217.17,754.54,2572.13,320.86,5362.62,73.0
6078,WA,Perth - North West,561,42497629,10573059,75753.35,18846.81,24.88,48628.22,598.94,3568.66,1553.16,4083.32,889.1,1895.84,394.96,3450.2,76.6
6081,WA,Perth - North East,3279,269922406,69092039,82318.51,21071.07,25.6,67453.34,495.29,1803.85,993.49,2445.79,172.18,2490.38,257.39,2046.74,80.5
6082,WA,Perth - North East,2194,176827494,45144648,80595.94,20576.41,25.53,65453.76,420.99,2610.52,1607.97,1909.7,29.18,2053.87,409.42,2000.64,75.7
6083,WA,Perth - North East,2531,216483620,56998276,85532.84,22520.06,26.33,66110.62,724.2,2529.3,1208.78,3743.47,305.14,2228.71,332.53,1119.37,78.3
6084,WA,Perth - North East,6232,503048991,127350982,80720.31,20435.01,25.32,64793.77,357.04,1422.52,2732.58,1740.87,-64.05,2201.19,343.04,2325.53,72.9
6090,WA,Perth - North East,152,13586843,3669946,89387.12,24144.38,27.01,48552.82,660.57,8224.6,1554.79,3848.14,191.86,813.14,158.22,3743.87,62.5
6100,WA,Perth - South East,11873,970249575,248007574,81718.99,20888.37,25.56,68782.88,721.85,1687.25,1224.56,3357.74,185.12,4415.07,380.07,2540.53,66.1
6101,WA,Perth - South East,12205,978669293,243751751,80185.93,19971.47,24.91,70428.64,581.33,911.52,826.82,2708.83,24.82,4801.67,406.05,2212.52,67.0
6102,WA,Perth - South East,10504,593858123,122725382,56536.38,11683.68,20.67,50984.73,394.85,409.39,326.02,1361.69,6.92,3863.21,532.79,2051.87,45.3
6103,WA,Perth - South East,8326,620190166,147775999,74488.37,17748.74,23.83,66770.72,450.47,613.25,909.46,2275.19,-17.47,3884.32,483.36,2224.1,60.5
6104,WA,Perth - South East,10574,768003116,182529403,72631.28,17262.1,23.77,63003.56,481.63,1035.76,823.68,2672.69,49.13,3147.56,561.98,2259.01,61.9
6105,WA,Perth - South East,11480,712393010,168752278,62055.14,14699.68,23.69,59488.81,397.86,637.25,401.15,1799.69,-3957.15,3187.39,555.24,2064.77,56.6
6106,WA,Perth - South East,157,14079660,3802597,89679.36,24220.36,27.01,54499.34,504.23,6701.48,1591.16,4488.63,1324.9,2102.06,571.18,5320.06,58.0
6107,WA,Perth - South East,33787,2109444567,460907826,62433.62,13641.57,21.85,54705.47,366.49,536.03,1205.12,1786.03,-62.44,3014.47,501.09,2813.46,53.3
6108,WA,Perth - South East,14905,919036439,197348206,61659.61,13240.4,21.47,54515.17,376.41,377.13,589.53,1524.19,-41.72,3153.66,560.05,2251.94,60.3
6109,WA,Perth - South East,8334,499462199,103625885,59930.67,12434.11,20.75,52169.02,259.23,646.57,284.63,1327.82,183.16,2475.03,753.9,2925.48,48.6
